rotation_deg,inside_ratio,outside_ratio,iou,score
192,0.681959,0.318041,0.625116,0.550696
194,0.681219,0.318781,0.621824,0.548552
196,0.679584,0.320416,0.618156,0.545799
198,0.676639,0.323361,0.613301,0.541803
200,0.675098,0.324902,0.610103,0.539351
202,0.673177,0.326823,0.607191,0.536885
204,0.672464,0.327536,0.605022,0.535371
206,0.670474,0.329526,0.601933,0.532776
208,0.669047,0.330953,0.599942,0.531039
210,0.667209,0.332791,0.597233,0.528722
212,0.665406,0.334594,0.594613,0.52647
214,0.665506,0.334494,0.594007,0.526181
216,0.667805,0.332195,0.595325,0.527941
218,0.666741,0.333259,0.594093,0.526784
220,0.667618,0.332382,0.594605,0.527461
222,0.667014,0.332986,0.594019,0.526867
224,0.668333,0.331667,0.594831,0.527907
226,0.668525,0.331475,0.595356,0.528282
228,0.669752,0.330248,0.596403,0.52941
230,0.669054,0.330946,0.59638,0.529083
232,0.666757,0.333243,0.5947,0.527126
234,0.668115,0.331885,0.596491,0.528721
236,0.670428,0.329572,0.599489,0.531411
238,0.671458,0.328542,0.600994,0.532703
240,0.671914,0.328086,0.602367,0.533663
242,0.673013,0.326987,0.604527,0.535346
244,0.675623,0.324377,0.60804,0.538452
246,0.676493,0.323507,0.610457,0.540173
248,0.679515,0.320485,0.614685,0.543859
250,0.680568,0.319432,0.61756,0.545913
252,0.681512,0.318488,0.620471,0.547939
254,0.685328,0.314672,0.625722,0.552544
256,0.68716,0.31284,0.629798,0.555611
258,0.691432,0.308568,0.636077,0.560986
260,0.694378,0.305622,0.641435,0.565259
262,0.696891,0.303109,0.646862,0.569375
264,0.699806,0.300194,0.652871,0.573992
266,0.704544,0.295456,0.66075,0.580458
268,0.708281,0.291719,0.667935,0.58609
270,0.707257,0.292743,0.673989,0.58896
272,0.707083,0.292917,0.666556,0.584793
274,0.703942,0.296058,0.659911,0.579725
276,0.698548,0.301452,0.651058,0.572428
278,0.695077,0.304923,0.645023,0.567547
280,0.690533,0.309467,0.63759,0.561414
282,0.689356,0.310644,0.633809,0.558805
284,0.687281,0.312719,0.629429,0.555463
286,0.685491,0.314509,0.625789,0.552655
288,0.682167,0.317833,0.620859,0.548448
290,0.680797,0.319203,0.617545,0.546009
292,0.678182,0.321818,0.613239,0.542463
294,0.676969,0.323031,0.610906,0.540635
296,0.674651,0.325349,0.60723,0.537569
298,0.672749,0.327251,0.604273,0.535087
300,0.670488,0.329512,0.601557,0.532576
302,0.667423,0.332577,0.597636,0.52904
304,0.667935,0.332065,0.597256,0.529061
306,0.669485,0.330515,0.597386,0.52983
308,0.668561,0.331439,0.596371,0.528856
310,0.66804,0.33196,0.595048,0.527894
312,0.667492,0.332508,0.594614,0.527409
314,0.668305,0.331695,0.594773,0.527862
316,0.668076,0.331924,0.594557,0.527641
318,0.668144,0.331856,0.594783,0.527796
320,0.667607,0.332393,0.594423,0.527356
322,0.665203,0.334797,0.592721,0.525338
324,0.666985,0.333015,0.59451,0.527124
326,0.667501,0.332499,0.595976,0.528162
328,0.668859,0.331141,0.597731,0.529739
330,0.669275,0.330725,0.598989,0.530618
332,0.67086,0.32914,0.601175,0.532533
334,0.671071,0.328929,0.602578,0.5334
336,0.672158,0.327842,0.604655,0.535032
338,0.674528,0.325472,0.608261,0.538081
340,0.6758,0.3242,0.611052,0.540188
342,0.676508,0.323492,0.613628,0.541924
344,0.678948,0.321052,0.617503,0.545154
346,0.681019,0.318981,0.62153,0.5483
348,0.683632,0.316368,0.626517,0.552219
350,0.685459,0.314541,0.630733,0.55536
352,0.688366,0.311634,0.636785,0.559997
354,0.690172,0.309828,0.642181,0.563777
356,0.691645,0.308355,0.648667,0.568007
358,0.691781,0.308219,0.655975,0.572088
