rotation_deg,inside_ratio,outside_ratio,iou,score
0,1.0,0.0,0.972714,0.884993
2,1.0,0.0,0.97332,0.885326
4,1.0,0.0,0.973301,0.885315
6,1.0,0.0,0.971328,0.88423
8,1.0,0.0,0.973785,0.885582
10,1.0,0.0,0.971443,0.884294
12,1.0,0.0,0.972226,0.884724
14,1.0,0.0,0.973439,0.885391
16,1.0,0.0,0.971945,0.88457
18,1.0,0.0,0.97339,0.885365
20,1.0,0.0,0.973202,0.885261
22,1.0,0.0,0.974445,0.885945
24,1.0,0.0,0.973857,0.885621
26,1.0,0.0,0.973671,0.885519
28,1.0,0.0,0.973427,0.885385
30,1.0,0.0,0.973146,0.88523
32,1.0,0.0,0.97429,0.88586
34,1.0,0.0,0.973451,0.885398
36,1.0,0.0,0.975197,0.886358
38,1.0,0.0,0.973004,0.885152
40,1.0,0.0,0.972272,0.88475
42,1.0,0.0,0.973066,0.885186
44,1.0,0.0,0.972844,0.885064
46,1.0,0.0,0.972913,0.885102
48,1.0,0.0,0.974302,0.885866
50,1.0,0.0,0.972187,0.884703
52,1.0,0.0,0.973476,0.885412
54,1.0,0.0,0.974552,0.886004
56,1.0,0.0,0.974611,0.886036
58,1.0,0.0,0.975377,0.886457
60,1.0,0.0,0.973942,0.885668
62,1.0,0.0,0.975887,0.886738
64,1.0,0.0,0.976382,0.88701
66,1.0,0.0,0.974817,0.886149
68,1.0,0.0,0.974709,0.88609
70,1.0,0.0,0.974685,0.886077
72,1.0,0.0,0.974594,0.886027
74,1.0,0.0,0.975388,0.886463
76,1.0,0.0,0.974589,0.886024
78,1.0,0.0,0.974257,0.885841
80,1.0,0.0,0.974223,0.885823
82,1.0,0.0,0.974916,0.886204
84,1.0,0.0,0.974281,0.885854
86,1.0,0.0,0.974759,0.886117
88,1.0,0.0,0.973811,0.885596
90,1.0,0.0,0.973811,0.885596
92,1.0,0.0,0.97378,0.885579
94,1.0,0.0,0.974386,0.885912
96,1.0,0.0,0.973073,0.88519
98,1.0,0.0,0.974169,0.885793
100,1.0,0.0,0.972961,0.885129
102,1.0,0.0,0.972386,0.884812
104,1.0,0.0,0.975414,0.886478
106,1.0,0.0,0.976037,0.886821
108,1.0,0.0,0.974528,0.88599
110,1.0,0.0,0.974909,0.8862
112,1.0,0.0,0.974889,0.886189
114,1.0,0.0,0.976078,0.886843
116,1.0,0.0,0.974385,0.885912
118,1.0,0.0,0.974091,0.88575
120,1.0,0.0,0.973764,0.88557
122,1.0,0.0,0.973469,0.885408
124,1.0,0.0,0.97375,0.885562
126,1.0,0.0,0.974313,0.885872
128,1.0,0.0,0.97418,0.885799
130,1.0,0.0,0.973286,0.885307
132,1.0,0.0,0.975357,0.886446
134,1.0,0.0,0.973906,0.885649
136,1.0,0.0,0.974163,0.88579
138,1.0,0.0,0.974853,0.886169
140,1.0,0.0,0.973756,0.885566
142,1.0,0.0,0.975591,0.886575
144,1.0,0.0,0.975318,0.886425
146,1.0,0.0,0.973924,0.885658
148,1.0,0.0,0.975191,0.886355
150,1.0,0.0,0.974611,0.886036
152,1.0,0.0,0.975395,0.886467
154,1.0,0.0,0.974916,0.886204
156,1.0,0.0,0.975505,0.886528
158,1.0,0.0,0.973641,0.885503
160,1.0,0.0,0.975537,0.886545
162,1.0,0.0,0.976184,0.886901
164,1.0,0.0,0.978291,0.88806
166,1.0,0.0,0.976964,0.88733
168,1.0,0.0,0.977086,0.887397
170,1.0,0.0,0.97608,0.886844
172,1.0,0.0,0.977167,0.887442
174,1.0,0.0,0.977529,0.887641
176,1.0,0.0,0.976369,0.887003
178,1.0,0.0,0.977472,0.88761
180,1.0,0.0,0.976147,0.886881
182,1.0,0.0,0.976936,0.887315
184,1.0,0.0,0.975621,0.886591
186,1.0,0.0,0.976408,0.887024
188,1.0,0.0,0.975777,0.886677
190,1.0,0.0,0.975048,0.886276
192,1.0,0.0,0.975024,0.886263
194,1.0,0.0,0.975573,0.886565
196,1.0,0.0,0.973442,0.885393
198,1.0,0.0,0.974584,0.886021
200,1.0,0.0,0.974849,0.886167
202,1.0,0.0,0.975576,0.886567
204,1.0,0.0,0.976541,0.887098
206,1.0,0.0,0.975963,0.88678
208,1.0,0.0,0.976055,0.88683
210,1.0,0.0,0.975488,0.886519
212,1.0,0.0,0.974699,0.886084
214,1.0,0.0,0.976786,0.887232
216,1.0,0.0,0.9764,0.88702
218,1.0,0.0,0.975497,0.886523
220,1.0,0.0,0.977133,0.887423
222,1.0,0.0,0.976437,0.88704
224,1.0,0.0,0.974425,0.885934
226,1.0,0.0,0.974496,0.885973
228,1.0,0.0,0.975752,0.886664
230,1.0,0.0,0.977397,0.887569
232,1.0,0.0,0.973913,0.885652
234,1.0,0.0,0.974565,0.886011
236,1.0,0.0,0.972705,0.884988
238,1.0,0.0,0.974436,0.88594
240,1.0,0.0,0.977385,0.887562
242,1.0,0.0,0.975995,0.886797
244,1.0,0.0,0.976715,0.887193
246,1.0,0.0,0.975296,0.886413
248,1.0,0.0,0.976716,0.887194
250,1.0,0.0,0.97766,0.887713
252,1.0,0.0,0.977747,0.887761
254,1.0,0.0,0.979859,0.888923
256,1.0,0.0,0.976546,0.8871
258,1.0,0.0,0.977493,0.887621
260,1.0,0.0,0.976956,0.887326
262,1.0,0.0,0.977398,0.887569
264,1.0,0.0,0.976113,0.886862
266,1.0,0.0,0.977124,0.887418
268,1.0,0.0,0.978008,0.887905
270,1.0,0.0,0.976932,0.887313
272,1.0,0.0,0.977317,0.887524
274,1.0,0.0,0.975989,0.886794
276,1.0,0.0,0.976061,0.886834
278,1.0,0.0,0.976992,0.887346
280,1.0,0.0,0.975865,0.886726
282,1.0,0.0,0.975814,0.886698
284,1.0,0.0,0.976403,0.887022
286,1.0,0.0,0.97536,0.886448
288,1.0,0.0,0.976782,0.88723
290,1.0,0.0,0.975313,0.886422
292,1.0,0.0,0.977061,0.887384
294,1.0,0.0,0.976092,0.886851
296,1.0,0.0,0.97603,0.886816
298,1.0,0.0,0.976471,0.887059
300,1.0,0.0,0.975207,0.886364
302,1.0,0.0,0.975746,0.88666
304,1.0,0.0,0.974772,0.886125
306,1.0,0.0,0.976536,0.887095
308,1.0,0.0,0.974814,0.886148
310,1.0,0.0,0.974373,0.885905
312,1.0,0.0,0.9739,0.885645
314,1.0,0.0,0.973566,0.885461
316,1.0,0.0,0.974935,0.886214
318,1.0,0.0,0.975319,0.886426
320,1.0,0.0,0.976387,0.887013
322,1.0,0.0,0.976533,0.887093
324,1.0,0.0,0.975385,0.886461
326,1.0,0.0,0.973804,0.885592
328,1.0,0.0,0.973654,0.885509
330,1.0,0.0,0.976494,0.887071
332,1.0,0.0,0.973523,0.885438
334,1.0,0.0,0.97379,0.885585
336,1.0,0.0,0.973547,0.885451
338,1.0,0.0,0.974198,0.885809
340,1.0,0.0,0.97416,0.885788
342,1.0,0.0,0.974159,0.885787
344,1.0,0.0,0.974588,0.886024
346,1.0,0.0,0.973742,0.885558
348,1.0,0.0,0.975045,0.886275
350,1.0,0.0,0.974255,0.88584
352,1.0,0.0,0.973333,0.885333
354,1.0,0.0,0.972826,0.885055
356,1.0,0.0,0.974548,0.886001
358,1.0,0.0,0.973194,0.885257
