rotation_deg,inside_ratio,outside_ratio,iou,score
0,0.571933,0.428067,0.53277,0.450394
2,0.568205,0.431795,0.528133,0.446165
4,0.569001,0.430999,0.528732,0.446853
6,0.569024,0.430976,0.528909,0.44696
8,0.570047,0.429953,0.529727,0.447871
10,0.570902,0.429098,0.530786,0.448838
12,0.572384,0.427616,0.532222,0.450295
14,0.573141,0.426859,0.532967,0.451046
16,0.574534,0.425466,0.5343,0.452405
18,0.574667,0.425333,0.534293,0.452461
20,0.576295,0.423705,0.536288,0.454291
22,0.577418,0.422582,0.537259,0.455331
24,0.577891,0.422109,0.537704,0.455788
26,0.578287,0.421713,0.53823,0.456256
28,0.577634,0.422366,0.537417,0.455515
30,0.577059,0.422941,0.536661,0.45484
32,0.577026,0.422974,0.536725,0.454861
34,0.578544,0.421456,0.538358,0.456442
36,0.579283,0.420717,0.53922,0.457248
38,0.579937,0.420063,0.53967,0.45779
40,0.580043,0.419957,0.540213,0.458136
42,0.580796,0.419204,0.540804,0.4588
44,0.581135,0.418865,0.541469,0.459319
46,0.581461,0.418539,0.541933,0.45972
48,0.579537,0.420463,0.540113,0.457854
50,0.579832,0.420168,0.540322,0.458102
52,0.57852,0.42148,0.539235,0.456913
54,0.578834,0.421166,0.539304,0.457093
56,0.578313,0.421687,0.538789,0.456575
58,0.578119,0.421881,0.53871,0.456444
60,0.57754,0.42246,0.53815,0.455875
62,0.577721,0.422279,0.538223,0.455997
64,0.576597,0.423403,0.537233,0.454947
66,0.576207,0.423793,0.536865,0.454569
68,0.575613,0.424387,0.536484,0.454092
70,0.574683,0.425317,0.535416,0.453086
72,0.57351,0.42649,0.534384,0.451991
74,0.572652,0.427348,0.533664,0.451209
76,0.572206,0.427794,0.533206,0.450756
78,0.571501,0.428499,0.532294,0.449937
80,0.569308,0.430692,0.53019,0.447793
82,0.569795,0.430205,0.530504,0.448185
84,0.567334,0.432666,0.528065,0.445736
86,0.56731,0.43269,0.527795,0.445577
88,0.56714,0.43286,0.527697,0.445446
90,0.568692,0.431308,0.529257,0.447003
92,0.566686,0.433314,0.527325,0.445038
94,0.567125,0.432875,0.52774,0.445463
96,0.567466,0.432534,0.52821,0.445875
98,0.56853,0.43147,0.529487,0.447056
100,0.568866,0.431134,0.53003,0.447506
102,0.569955,0.430045,0.530989,0.448524
104,0.57165,0.42835,0.532752,0.450256
106,0.573332,0.426668,0.534228,0.451825
108,0.573627,0.426373,0.534242,0.451965
110,0.57495,0.42505,0.535441,0.45322
112,0.575685,0.424315,0.535926,0.453817
114,0.576615,0.423385,0.536927,0.454786
116,0.577088,0.422912,0.537594,0.455366
118,0.576323,0.423677,0.536767,0.454567
120,0.576133,0.423867,0.536503,0.454336
122,0.575979,0.424021,0.536638,0.454341
124,0.577203,0.422797,0.53792,0.455598
126,0.577755,0.422245,0.538301,0.456055
128,0.578368,0.421632,0.538992,0.456711
130,0.579474,0.420526,0.540299,0.457928
132,0.579837,0.420163,0.54061,0.458262
134,0.581025,0.418975,0.54159,0.459335
136,0.58154,0.41846,0.542118,0.459858
138,0.580445,0.419555,0.540742,0.458608
140,0.580111,0.419889,0.540543,0.458349
142,0.578823,0.421177,0.539412,0.457147
144,0.579614,0.420386,0.53997,0.45781
146,0.579485,0.420515,0.539952,0.457742
148,0.578461,0.421539,0.538802,0.456648
150,0.577174,0.422826,0.537563,0.455388
152,0.576987,0.423013,0.537273,0.455144
154,0.577577,0.422423,0.537844,0.455724
156,0.576747,0.423253,0.537056,0.454917
158,0.576372,0.423628,0.536642,0.45452
160,0.575048,0.424952,0.535205,0.453134
162,0.57366,0.42634,0.533762,0.451716
164,0.573407,0.426593,0.533532,0.451476
166,0.57233,0.42767,0.532363,0.450348
168,0.572782,0.427218,0.532611,0.450688
170,0.57122,0.42878,0.531021,0.449111
172,0.570679,0.429321,0.530451,0.448553
174,0.568174,0.431826,0.528048,0.446105
176,0.569578,0.430422,0.529264,0.447406
178,0.569275,0.430725,0.529174,0.44722
180,0.568269,0.431731,0.528565,0.446432
182,0.568705,0.431295,0.528644,0.446672
184,0.568668,0.431332,0.528383,0.446511
186,0.56938,0.43062,0.529082,0.447216
188,0.570116,0.429884,0.529952,0.448026
190,0.569934,0.430066,0.530017,0.44798
192,0.57156,0.42844,0.53131,0.449423
194,0.573695,0.426305,0.533675,0.451684
196,0.574884,0.425116,0.534932,0.452911
198,0.57484,0.42516,0.53517,0.453022
200,0.575918,0.424082,0.536094,0.454015
202,0.575964,0.424036,0.535859,0.453907
204,0.577464,0.422536,0.537223,0.455332
206,0.577608,0.422392,0.537237,0.455404
208,0.577696,0.422304,0.537071,0.455352
210,0.577605,0.422395,0.536918,0.455227
212,0.577272,0.422728,0.536872,0.455052
214,0.578208,0.421792,0.537936,0.456058
216,0.580919,0.419081,0.540659,0.458776
218,0.580296,0.419704,0.540116,0.458197
220,0.58134,0.41866,0.54113,0.459224
222,0.58066,0.41934,0.540588,0.45862
224,0.581804,0.418196,0.541956,0.459888
226,0.581415,0.418585,0.541419,0.459417
228,0.582134,0.417866,0.542154,0.460145
230,0.580694,0.419306,0.540639,0.458664
232,0.577905,0.422095,0.538284,0.456113
234,0.578108,0.421892,0.538437,0.456289
236,0.578685,0.421315,0.538936,0.456823
238,0.578504,0.421496,0.53888,0.456711
240,0.577282,0.422718,0.537749,0.455539
242,0.576652,0.423348,0.53725,0.454981
244,0.576924,0.423076,0.537488,0.455234
246,0.575725,0.424275,0.536363,0.454076
248,0.576099,0.423901,0.536805,0.454487
250,0.574592,0.425408,0.535357,0.453013
252,0.572702,0.427298,0.533383,0.451077
254,0.573158,0.426842,0.534399,0.451841
256,0.571626,0.428374,0.533093,0.450433
258,0.572088,0.427912,0.533413,0.450817
260,0.571224,0.428776,0.532727,0.450051
262,0.569451,0.430549,0.530708,0.448142
264,0.568018,0.431982,0.529426,0.446792
266,0.567847,0.432153,0.529077,0.446523
268,0.568418,0.431582,0.529407,0.446962
270,0.568633,0.431367,0.530054,0.447415
272,0.567369,0.432631,0.528272,0.445866
274,0.567474,0.432526,0.528333,0.445946
276,0.567759,0.432241,0.528888,0.44638
278,0.568142,0.431858,0.529172,0.446708
280,0.568377,0.431623,0.529816,0.447169
282,0.570725,0.429275,0.53228,0.44958
284,0.572144,0.427856,0.53362,0.450956
286,0.573424,0.426576,0.534682,0.452116
288,0.573358,0.426642,0.534448,0.451957
290,0.575029,0.424971,0.536015,0.453571
292,0.575547,0.424453,0.536269,0.453944
294,0.576489,0.423511,0.53704,0.454792
296,0.576836,0.423164,0.537349,0.455118
298,0.57706,0.42294,0.537483,0.455293
300,0.576509,0.423491,0.53657,0.454543
302,0.575664,0.424336,0.535963,0.453828
304,0.577228,0.422772,0.537381,0.455312
306,0.580011,0.419989,0.540427,0.45824
308,0.579839,0.420161,0.540032,0.457945
