rotation_deg,inside_ratio,outside_ratio,iou,score
134,0.549963,0.450037,0.489988,0.416977
136,0.549024,0.450976,0.489096,0.416064
138,0.548466,0.451534,0.489218,0.41588
140,0.546867,0.453133,0.488526,0.41478
142,0.54692,0.45308,0.488765,0.414935
144,0.545269,0.454731,0.487317,0.413395
146,0.542505,0.457495,0.484752,0.410741
148,0.541572,0.458428,0.483572,0.409672
150,0.540731,0.459269,0.482279,0.408582
152,0.539972,0.460028,0.481117,0.407602
154,0.539119,0.460881,0.479715,0.406447
156,0.539155,0.460845,0.479198,0.406179
158,0.537332,0.462668,0.477362,0.404348
160,0.536454,0.463546,0.476321,0.403381
162,0.535846,0.464154,0.475553,0.402685
164,0.535686,0.464314,0.475133,0.402382
166,0.535693,0.464307,0.475045,0.402337
168,0.53547,0.46453,0.474613,0.401999
170,0.53661,0.46339,0.475456,0.402975
172,0.53668,0.46332,0.475265,0.402902
174,0.536556,0.463444,0.47497,0.402683
176,0.536206,0.463794,0.474262,0.402137
178,0.537631,0.462369,0.475079,0.403227
180,0.540741,0.459259,0.477161,0.405772
182,0.538342,0.461658,0.47495,0.403476
184,0.538816,0.461184,0.475852,0.404186
186,0.536727,0.463273,0.474579,0.402545
188,0.537472,0.462528,0.475762,0.403531
190,0.537916,0.462084,0.47653,0.404154
192,0.537663,0.462337,0.476563,0.404058
194,0.536813,0.463187,0.476058,0.403398
196,0.5377,0.4623,0.477129,0.404386
198,0.537573,0.462427,0.477177,0.404355
200,0.537621,0.462379,0.47763,0.404626
202,0.538206,0.461794,0.478351,0.405286
204,0.538879,0.461121,0.479266,0.406092
206,0.540068,0.459932,0.48105,0.407608
208,0.541217,0.458783,0.482885,0.409135
210,0.540731,0.459269,0.483122,0.409046
212,0.541628,0.458372,0.484265,0.410078
214,0.542045,0.457955,0.484995,0.410668
216,0.54367,0.45633,0.486449,0.412198
218,0.54439,0.45561,0.487005,0.412829
220,0.546087,0.453913,0.488106,0.414197
222,0.546737,0.453263,0.487788,0.414315
224,0.54822,0.45178,0.488492,0.415369
226,0.547594,0.452406,0.487645,0.414622
228,0.547159,0.452841,0.487407,0.414296
230,0.546855,0.453145,0.487907,0.414434
232,0.547279,0.452721,0.488965,0.415206
234,0.545714,0.454286,0.487813,0.413868
236,0.543942,0.456058,0.486359,0.412272
238,0.542824,0.457176,0.485333,0.411204
240,0.542826,0.457174,0.485008,0.411026
242,0.542732,0.457268,0.484627,0.410774
244,0.541803,0.458197,0.483187,0.409564
246,0.540876,0.459124,0.481592,0.40827
248,0.540893,0.459107,0.481128,0.408022
250,0.540105,0.459895,0.48024,0.407179
252,0.539553,0.460447,0.479582,0.406569
254,0.54006,0.45994,0.479759,0.406894
256,0.53866,0.46134,0.478321,0.405474
258,0.538879,0.461121,0.478362,0.405595
260,0.539932,0.460068,0.47906,0.406452
262,0.540159,0.459841,0.479035,0.406541
264,0.539818,0.460182,0.478447,0.406064
266,0.53975,0.46025,0.478034,0.405806
268,0.540313,0.459687,0.478007,0.406045
270,0.544611,0.455389,0.481047,0.409651
272,0.540433,0.459567,0.477672,0.405914
274,0.541495,0.458505,0.479213,0.40724
276,0.540187,0.459813,0.478597,0.406312
278,0.540103,0.459897,0.478949,0.406468
280,0.54073,0.45927,0.479839,0.40724
282,0.540241,0.459759,0.479664,0.406923
284,0.538814,0.461186,0.478637,0.405717
286,0.539577,0.460423,0.479473,0.40652
288,0.53924,0.46076,0.479431,0.406345
290,0.540684,0.459316,0.480967,0.407839
292,0.54117,0.45883,0.48183,0.408533
294,0.541089,0.458911,0.482551,0.408893
296,0.541139,0.458861,0.48317,0.409256
298,0.541068,0.458932,0.483582,0.409451
300,0.541101,0.458899,0.483938,0.409662
302,0.541924,0.458076,0.484861,0.410539
304,0.541722,0.458278,0.484622,0.410317
306,0.54249,0.45751,0.485069,0.410908
308,0.544164,0.455836,0.486083,0.41222
310,0.544393,0.455607,0.48553,0.412018
312,0.545299,0.454701,0.485563,0.412444
314,0.544417,0.455583,0.484545,0.411487
316,0.544974,0.455026,0.484918,0.411943
318,0.54494,0.45506,0.484932,0.411935
320,0.545122,0.454878,0.485714,0.412448
322,0.54403,0.45597,0.485429,0.4118
324,0.543734,0.456266,0.485528,0.411721
326,0.542111,0.457889,0.484247,0.410286
328,0.54104,0.45896,0.483395,0.409335
330,0.540668,0.459332,0.482886,0.408888
332,0.541254,0.458746,0.483055,0.409245
334,0.540304,0.459696,0.481855,0.408157
336,0.539388,0.460612,0.480473,0.406985
338,0.539289,0.460711,0.479619,0.406471
340,0.538929,0.461071,0.4791,0.406023
342,0.538376,0.461624,0.478464,0.405424
344,0.538769,0.461231,0.478607,0.40568
346,0.537937,0.462063,0.477762,0.404841
348,0.537877,0.462123,0.477651,0.404752
350,0.538773,0.461227,0.478277,0.4055
352,0.538353,0.461647,0.477858,0.405081
354,0.539958,0.460042,0.479039,0.406453
356,0.538878,0.461122,0.477848,0.405312
358,0.540456,0.459544,0.47902,0.406666
