rotation_deg,inside_ratio,outside_ratio,iou,score
332,0.653846,0.346154,0.520338,0.480417
334,0.64459,0.35541,0.509592,0.470342
336,0.639959,0.360041,0.502989,0.464626
338,0.636134,0.363866,0.499206,0.460823
340,0.626445,0.373555,0.490165,0.451491
342,0.631127,0.368873,0.493871,0.455636
344,0.636595,0.363405,0.497213,0.459935
346,0.642674,0.357326,0.501203,0.464865
348,0.643077,0.356923,0.502605,0.465817
350,0.647299,0.352701,0.509835,0.471694
352,0.656868,0.343132,0.523425,0.483474
354,0.671963,0.328037,0.537515,0.498017
356,0.675345,0.324655,0.543326,0.502735
358,0.694034,0.305966,0.56732,0.524341
