rotation_deg,inside_ratio,outside_ratio,iou,score
0,1.0,0.0,0.170447,0.443746
2,1.0,0.0,0.171226,0.444174
4,1.0,0.0,0.170793,0.443936
6,1.0,0.0,0.170533,0.443793
8,1.0,0.0,0.169581,0.44327
10,0.999492,0.000508,0.170345,0.443461
12,0.998987,0.001013,0.170677,0.443416
14,0.996945,0.003055,0.169406,0.441799
16,0.997989,0.002011,0.171772,0.44357
18,0.999493,0.000507,0.170692,0.443652
20,1.0,0.0,0.171659,0.444412
22,1.0,0.0,0.170533,0.443793
24,1.0,0.0,0.170187,0.443603
26,1.0,0.0,0.170706,0.443889
28,1.0,0.0,0.172005,0.444603
30,1.0,0.0,0.171659,0.444412
32,1.0,0.0,0.171399,0.444269
34,1.0,0.0,0.170793,0.443936
36,1.0,0.0,0.174082,0.445745
38,1.0,0.0,0.172091,0.44465
40,1.0,0.0,0.171745,0.44446
42,1.0,0.0,0.17365,0.445507
44,1.0,0.0,0.171832,0.444507
46,1.0,0.0,0.171485,0.444317
48,1.0,0.0,0.171485,0.444317
50,1.0,0.0,0.172351,0.444793
52,1.0,0.0,0.171572,0.444365
54,1.0,0.0,0.170274,0.44365
56,1.0,0.0,0.172005,0.444603
58,1.0,0.0,0.170706,0.443889
60,1.0,0.0,0.171139,0.444127
62,1.0,0.0,0.170793,0.443936
64,1.0,0.0,0.170533,0.443793
66,1.0,0.0,0.171226,0.444174
68,1.0,0.0,0.171399,0.444269
70,1.0,0.0,0.170706,0.443889
72,1.0,0.0,0.170014,0.443508
74,1.0,0.0,0.171139,0.444127
76,1.0,0.0,0.16733,0.442032
78,1.0,0.0,0.170274,0.44365
80,1.0,0.0,0.170793,0.443936
82,1.0,0.0,0.171139,0.444127
84,1.0,0.0,0.168975,0.442936
86,1.0,0.0,0.170447,0.443746
88,1.0,0.0,0.168975,0.442936
90,1.0,0.0,0.171572,0.444365
92,1.0,0.0,0.169927,0.44346
94,1.0,0.0,0.168542,0.442698
96,1.0,0.0,0.168715,0.442793
98,1.0,0.0,0.171572,0.444365
100,1.0,0.0,0.169408,0.443174
102,1.0,0.0,0.169841,0.443412
104,1.0,0.0,0.171485,0.444317
106,1.0,0.0,0.172178,0.444698
108,1.0,0.0,0.17088,0.443984
110,1.0,0.0,0.173044,0.445174
112,1.0,0.0,0.171053,0.444079
114,1.0,0.0,0.169927,0.44346
