rotation_deg,inside_ratio,outside_ratio,iou,score
108,0.753501,0.246499,0.560841,0.547538
110,0.763039,0.236961,0.571519,0.557703
112,0.772488,0.227512,0.583129,0.568341
114,0.782121,0.217879,0.595486,0.579472
116,0.789402,0.210598,0.60424,0.587563
118,0.794169,0.205831,0.610786,0.593308
120,0.799664,0.200336,0.618227,0.599874
122,0.80349,0.19651,0.623064,0.604256
124,0.808268,0.191732,0.628493,0.609392
126,0.813241,0.186759,0.634842,0.615122
128,0.817752,0.182248,0.640155,0.620074
130,0.822436,0.177564,0.645117,0.624911
132,0.825305,0.174695,0.648928,0.628297
134,0.830597,0.169403,0.655195,0.634126
136,0.834591,0.165409,0.66007,0.638605
138,0.838376,0.161624,0.666545,0.643869
140,0.842493,0.157507,0.672285,0.648879
142,0.845421,0.154579,0.677656,0.653151
144,0.852184,0.147816,0.686062,0.660816
146,0.857462,0.142538,0.693346,0.667199
148,0.862711,0.137289,0.702007,0.674323
150,0.868777,0.131223,0.711245,0.682134
152,0.875849,0.124151,0.721584,0.691003
154,0.883855,0.116145,0.732732,0.700737
156,0.891224,0.108776,0.744752,0.710664
158,0.900602,0.099398,0.75914,0.722798
160,0.907446,0.092554,0.771247,0.732536
162,0.915012,0.084988,0.784883,0.743441
164,0.925404,0.074596,0.80147,0.757241
166,0.935234,0.064766,0.818645,0.77111
168,0.947888,0.052112,0.839738,0.788405
170,0.958011,0.041989,0.859838,0.804016
172,0.970408,0.029592,0.882961,0.822312
174,0.980138,0.019862,0.905698,0.839196
176,0.993933,0.006067,0.934542,0.861268
178,0.997611,0.002389,0.959001,0.876375
180,1.0,0.0,0.969021,0.882962
182,0.997763,0.002237,0.952846,0.873059
184,0.990422,0.009578,0.929158,0.856727
186,0.977993,0.022007,0.900693,0.835478
188,0.9658,0.0342,0.876464,0.816665
190,0.953383,0.046617,0.854209,0.798837
192,0.943769,0.056231,0.835582,0.784266
194,0.934076,0.065924,0.816666,0.7695
196,0.925251,0.074749,0.800473,0.756623
198,0.914731,0.085269,0.783701,0.742665
200,0.905662,0.094338,0.768183,0.730049
202,0.897609,0.102391,0.756242,0.719857
204,0.888915,0.111085,0.741989,0.708106
206,0.880847,0.119153,0.729918,0.697836
208,0.874262,0.125738,0.72033,0.689599
210,0.866059,0.133941,0.708703,0.679513
212,0.858412,0.141588,0.698062,0.67022
214,0.854254,0.145746,0.691015,0.664473
216,0.852179,0.147821,0.685247,0.660367
218,0.845975,0.154025,0.677478,0.653302
220,0.841456,0.158544,0.670313,0.647327
222,0.837485,0.162515,0.665228,0.642744
224,0.835416,0.164584,0.660776,0.639364
226,0.831458,0.168542,0.656118,0.635021
228,0.828243,0.171757,0.650641,0.630562
230,0.823125,0.176875,0.645174,0.625252
232,0.817699,0.182301,0.63965,0.619772
234,0.814451,0.185549,0.635101,0.615808
236,0.811281,0.188719,0.630544,0.611875
238,0.80712,0.19288,0.625046,0.606979
240,0.800306,0.199694,0.617845,0.599952
242,0.793748,0.206252,0.610642,0.59304
244,0.788062,0.211938,0.602899,0.586223
246,0.779416,0.220584,0.592087,0.576385
248,0.770253,0.229747,0.57951,0.565344
250,0.760388,0.239612,0.568943,0.555093
252,0.750051,0.249949,0.558205,0.544535
254,0.74224,0.25776,0.548139,0.535484
256,0.734495,0.265505,0.540336,0.527708
258,0.728899,0.271101,0.533789,0.521589
260,0.722992,0.277008,0.527729,0.515597
262,0.717922,0.282078,0.52371,0.511105
264,0.71238,0.28762,0.518436,0.505711
266,0.71031,0.28969,0.516279,0.503593
268,0.709469,0.290531,0.515029,0.502527
270,0.707274,0.292726,0.511578,0.499641
272,0.708953,0.291047,0.515205,0.502392
274,0.710887,0.289113,0.517317,0.504423
276,0.712853,0.287147,0.519072,0.506273
278,0.717133,0.282867,0.5236,0.51069
280,0.721269,0.278731,0.527752,0.514834
282,0.728149,0.271851,0.53373,0.521219
284,0.736242,0.263758,0.541738,0.529265
286,0.745004,0.254996,0.550973,0.538287
288,0.753103,0.246897,0.560589,0.54722
290,0.762685,0.237315,0.570682,0.557084
292,0.772595,0.227405,0.583138,0.568393
294,0.781472,0.218528,0.594662,0.578727
296,0.789811,0.210189,0.604844,0.588079
298,0.795283,0.204717,0.611735,0.594332
300,0.800848,0.199152,0.61957,0.601145
302,0.80369,0.19631,0.623858,0.604783
304,0.808819,0.191181,0.629561,0.610227
306,0.81562,0.18438,0.635553,0.616583
308,0.819656,0.180344,0.641194,0.621502
310,0.823242,0.176758,0.645252,0.625347
312,0.826788,0.173212,0.650616,0.629894
314,0.830617,0.169383,0.654473,0.633738
316,0.835133,0.164867,0.660567,0.639122
318,0.839138,0.160862,0.666152,0.643996
320,0.842822,0.157178,0.672049,0.648897
322,0.844899,0.155101,0.677212,0.652671
324,0.851535,0.148465,0.685341,0.660128
326,0.857452,0.142548,0.694339,0.66774
328,0.863396,0.136604,0.702307,0.674797
330,0.86983,0.13017,0.712131,0.683095
332,0.876849,0.123151,0.721815,0.69158
334,0.883201,0.116799,0.732483,0.700306
336,0.890482,0.109518,0.743995,0.709914
338,0.89979,0.10021,0.757926,0.721765
340,0.907282,0.092718,0.770232,0.731904
342,0.915565,0.084435,0.785301,0.74392
344,0.925837,0.074163,0.801308,0.757346
346,0.936403,0.063597,0.819511,0.772112
348,0.948246,0.051754,0.84006,0.788744
350,0.958023,0.041977,0.858746,0.80342
352,0.970149,0.029851,0.88243,0.821903
354,0.981442,0.018558,0.905892,0.83989
356,0.992123,0.007877,0.932566,0.859366
358,0.99701,0.00299,0.956963,0.874984
