rotation_deg,inside_ratio,outside_ratio,iou,score
304,0.96331,0.03669,0.587265,0.656485
306,0.961412,0.038588,0.587638,0.655836
308,0.960764,0.039236,0.587618,0.655534
310,0.961561,0.038439,0.588056,0.656133
312,0.96161,0.03839,0.587311,0.655746
314,0.961172,0.038828,0.586192,0.654933
316,0.961393,0.038607,0.587285,0.655633
318,0.960935,0.039065,0.587271,0.65542
320,0.962096,0.037904,0.589127,0.656963
322,0.961122,0.038878,0.587457,0.655606
324,0.962362,0.037638,0.587634,0.656262
326,0.960737,0.039263,0.588456,0.655982
328,0.962274,0.037726,0.588223,0.656546
330,0.961527,0.038473,0.588155,0.656172
332,0.961989,0.038011,0.590494,0.657667
334,0.961561,0.038439,0.587553,0.655857
336,0.962391,0.037609,0.587492,0.656197
338,0.960532,0.039468,0.588158,0.655726
340,0.960717,0.039283,0.588816,0.656172
342,0.961491,0.038509,0.588077,0.656114
344,0.961114,0.038886,0.586687,0.655179
346,0.96068,0.03932,0.585515,0.65434
348,0.95951,0.04049,0.587771,0.655054
350,0.958855,0.041145,0.586253,0.653924
352,0.959427,0.040573,0.587302,0.654758
354,0.958822,0.041178,0.586207,0.653884
356,0.959389,0.040611,0.585817,0.653924
358,0.960114,0.039886,0.586438,0.654592
