rotation_deg,inside_ratio,outside_ratio,iou,score
330,0.36647,0.63353,0.36647,0.26647
332,0.366843,0.633157,0.366843,0.266843
334,0.366097,0.633903,0.366097,0.266097
336,0.359512,0.640488,0.359512,0.259512
338,0.364909,0.635091,0.364909,0.264909
340,0.364687,0.635313,0.364687,0.264687
342,0.363288,0.636712,0.363288,0.263288
344,0.359872,0.640128,0.359872,0.259872
346,0.367818,0.632182,0.367818,0.267818
348,0.365799,0.634201,0.365799,0.265799
350,0.374271,0.625729,0.374194,0.274229
352,0.364564,0.635436,0.363599,0.264034
354,0.364096,0.635904,0.364096,0.264096
356,0.359584,0.640416,0.359584,0.259584
358,0.3598,0.6402,0.3598,0.2598
